"04HXYIw4Q0y5pj4rHJbqIK",1,"Morning Coffee","Getz","Anywhere Here LP","spotify:track:04HXYIw4Q0y5pj4rHJbqIK"
"1FvYPy5aQuRGMHUs8pX6JU",2,"Insomnia Shadows","Getz","Anywhere Here LP","spotify:track:1FvYPy5aQuRGMHUs8pX6JU"
"1zP0wt8gO3XA7IztYCppiK",3,"Anytime","Getz","Anywhere Here LP","spotify:track:1zP0wt8gO3XA7IztYCppiK"
"4T0aPNq5sLpE2GAYVedWfU",4,"Kind Of Lost","Nuage","Anywhere Here LP","spotify:track:4T0aPNq5sLpE2GAYVedWfU"
"5E7T26ubDWHXq0wokcThk5",5,"Open Your Heart","Getz","Anywhere Here LP","spotify:track:5E7T26ubDWHXq0wokcThk5"
"5cmdNisIAu8FJrEuTcAPiB",6,"Open Road","Nuage","Anywhere Here LP","spotify:track:5cmdNisIAu8FJrEuTcAPiB"
"33IN4WrXeKFXtoe7pJROJC",7,"Is The Way","Getz","Anywhere Here LP","spotify:track:33IN4WrXeKFXtoe7pJROJC"
"6eJUl3GoK0PXT1LfIYmosp",8,"Maniac","Getz","Anywhere Here LP","spotify:track:6eJUl3GoK0PXT1LfIYmosp"
"6PfpXgimfJq6Fmf7t5Mwkn",9,"Overcoder","Getz","Anywhere Here LP","spotify:track:6PfpXgimfJq6Fmf7t5Mwkn"
"3jDQlpFPK7ySCQLKK4PJkM",10,"Gallactica","Getz","Anywhere Here LP","spotify:track:3jDQlpFPK7ySCQLKK4PJkM"
"6vutuZ6GAO3RjUsutG8M66",11,"This","Getz","Anywhere Here LP","spotify:track:6vutuZ6GAO3RjUsutG8M66"
